False
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 17, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 2, 'player_2_assist': 0, 'team_1_score': 2, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 1, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
{'player_2_score': 5, 'player_2_assist': 0, 'team_1_score': 5, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 14, 'quarter_clock': 1}
{'player_2_score': 4, 'player_2_assist': 0, 'team_1_score': 4, 'player_1_score': 0, 'zero_based_quarter': 0, 'player_1_assist': 2, 'team_2_score': 16, 'quarter_clock': 1}
